"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
3158500250,"20140514T000000",317000,3,2.5,1840,5011,2,0,0,3,8,1840,0,2012,0,98038,47.3555,-122.054,2000,4793
3524039228,"20140723T000000",394000,3,2,1160,3441,1,0,0,4,6,580,580,1930,0,98136,47.5314,-122.392,1160,4000
2329700440,"20141027T000000",155000,3,1.5,970,8400,1,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400
2923049421,"20140702T000000",250000,3,2.25,1920,7738,1,0,0,3,8,1520,400,1965,0,98148,47.4562,-122.33,2170,8452
1430800162,"20150114T000000",250000,3,1,1040,8000,1,0,0,4,7,1040,0,1956,0,98166,47.4711,-122.35,1170,9450
3352401981,"20140521T000000",199000,4,2,2030,8120,2,0,0,3,7,2030,0,1950,0,98178,47.4994,-122.261,1520,9440
4142450330,"20140707T000000",296475,3,2.5,1520,4170,2,0,0,3,7,1520,0,2004,0,98038,47.3842,-122.04,1560,4237
7211402305,"20150415T000000",240000,3,1.75,1780,5000,1.5,0,0,3,6,1080,700,1957,0,98146,47.5105,-122.36,1500,5000
321030010,"20141015T000000",310000,4,2.5,2310,7384,2,0,0,3,8,2310,0,2010,0,98042,47.3737,-122.165,2310,7800
8165501510,"20141125T000000",320000,2,2.25,1550,1827,2,0,0,3,8,1550,0,2008,0,98106,47.5394,-122.368,1420,1826
293000180,"20150507T000000",370000,2,1,910,5525,1,0,0,2,6,910,0,1910,0,98126,47.5322,-122.379,1620,5525
272000220,"20140923T000000",417000,4,2,2090,4000,1,0,0,3,6,1060,1030,1907,0,98144,47.5893,-122.299,1590,4000
7334600030,"20141014T000000",280000,3,2.25,1360,9600,2,0,0,3,7,1360,0,1992,0,98045,47.4687,-121.749,1200,10400
8146300180,"20150512T000000",860000,5,2.25,1960,8592,1,0,0,4,8,1290,670,1958,0,98004,47.6066,-122.192,1720,8592
6821600390,"20150108T000000",815000,3,2,2310,6000,2,0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000
8651441210,"20140801T000000",230000,3,2,1710,5200,1,0,0,5,7,1030,680,1977,0,98042,47.3651,-122.094,1390,5200
3293700496,"20140814T000000",270000,4,1.75,1850,7730,1,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581
1736800740,"20150303T000000",525000,4,1.75,2120,7725,1,0,0,3,8,1220,900,1965,0,98007,47.6003,-122.144,2160,7725
7137800085,"20141003T000000",185000,3,1.75,1170,9085,1,0,0,3,7,1170,0,1967,0,98023,47.2808,-122.354,1230,9085
4440900040,"20140505T000000",379950,4,1.75,1970,9389,1,0,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135
9222400935,"20140523T000000",478000,3,1,1280,2580,1.5,0,0,3,8,1280,0,1910,2014,98115,47.6727,-122.32,1410,3150
5104530430,"20150209T000000",366000,3,2.5,2370,4375,2,0,0,3,8,2370,0,2006,0,98038,47.354,-121.999,2380,4606
6840701095,"20150403T000000",548500,3,1,1740,4400,1.5,0,0,3,7,1740,0,1924,0,98122,47.6059,-122.3,1720,4400
1139000215,"20140718T000000",416000,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,98133,47.7083,-122.357,1480,7560
7732410420,"20140617T000000",809000,3,2.5,2590,7720,2,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490
100600550,"20140804T000000",226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500
4221250320,"20141017T000000",570000,4,2.5,2280,4534,2,0,0,3,8,2280,0,2003,0,98075,47.5902,-122.018,2246,4534
8864000970,"20141204T000000",273500,4,1,1360,6000,1,0,0,4,6,1020,340,1944,0,98168,47.4783,-122.285,1230,6000
34000005,"20140618T000000",343566,2,1,1100,4200,1,0,0,3,7,1100,0,1954,0,98136,47.5312,-122.392,1240,4000
6383000820,"20140807T000000",685900,3,2.5,2290,9142,1,0,0,3,8,2290,0,1972,0,98117,47.691,-122.387,1770,8035
9528104360,"20140912T000000",435000,2,1.5,901,1245,3,0,0,3,7,901,0,2001,0,98115,47.6774,-122.325,1138,1137
7986400180,"20140710T000000",675000,3,1.75,1920,4500,1,0,0,5,7,960,960,1924,0,98107,47.6645,-122.357,1190,4000
438000015,"20140916T000000",555000,4,1.75,2350,5946,1,0,2,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000
2227900040,"20150114T000000",3e+05,4,1.75,1890,9205,1,0,0,3,8,1260,630,1964,0,98133,47.774,-122.348,1430,6775
8929000140,"20140623T000000",491234,4,2.5,1540,1860,2,0,0,3,8,1540,0,2014,0,98029,47.5521,-121.999,1210,1090
3574800010,"20150428T000000",485000,4,2.75,1830,8384,1,0,0,3,7,1320,510,1979,0,98034,47.733,-122.22,2190,7695
1150700130,"20150421T000000",275000,3,2.5,1710,7230,2,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.298,1720,6537
662350050,"20140523T000000",950000,5,3.25,3400,7452,2,0,0,3,10,3400,0,1999,0,98007,47.6141,-122.136,2650,8749
254000735,"20140806T000000",329000,3,1,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383,1140,5280
2570500090,"20141007T000000",385000,5,1.5,1750,9780,1.5,0,0,4,7,1750,0,1961,0,98028,47.7755,-122.235,1750,10295
2902200076,"20150128T000000",8e+05,3,3,2060,3200,2,0,0,3,8,2060,0,1907,1984,98102,47.637,-122.324,1760,2669
5269200050,"20150305T000000",175000,2,1,700,8174,1,0,0,3,5,700,0,1941,0,98146,47.5136,-122.349,1250,8046
8562790150,"20140626T000000",782900,4,3.25,3060,3898,2,0,0,3,10,2300,760,2014,0,98027,47.5311,-122.073,2920,3448
3034200885,"20141208T000000",290000,2,1,1340,9840,1,0,0,3,7,1340,0,1949,0,98133,47.7202,-122.339,1610,8949
9264921020,"20140908T000000",260000,3,1.5,1750,7000,2,0,0,3,8,1750,0,1983,0,98023,47.3108,-122.346,1840,9305
3558910570,"20150116T000000",450000,5,2.5,1900,9460,1,0,0,3,7,1190,710,1969,0,98034,47.7096,-122.202,1940,8360
4019500160,"20150413T000000",493000,4,2.5,2070,4270,2,0,0,3,8,2070,0,2010,0,98028,47.773,-122.265,2070,4610
808300270,"20140527T000000",450000,4,2.5,2520,8515,2,0,0,3,7,2520,0,1999,0,98019,47.7233,-121.959,2130,6930
2599001240,"20140527T000000",2e+05,4,2.5,1720,9600,1,0,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,1520,9400
2311400195,"20150303T000000",1563100,5,3.5,3630,8100,2,0,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246
1238501098,"20150313T000000",580000,3,2.25,1580,8506,2,0,0,3,7,1580,0,1987,0,98033,47.686,-122.185,2253,8515
7853300070,"20140818T000000",539950,5,3,3100,5250,2,0,0,3,7,3100,0,2006,0,98065,47.5369,-121.888,2460,5250
2356800020,"20140929T000000",416000,2,1,880,6650,1,0,0,5,6,880,0,1918,0,98117,47.6914,-122.372,1250,6650
1982200245,"20150127T000000",726000,3,2.5,1890,3880,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.362,1010,3880
6806100420,"20141119T000000",299000,3,2.5,1850,4600,2,0,0,3,7,1850,0,2005,0,98058,47.4661,-122.145,2160,4751
7852190320,"20150313T000000",555000,4,2.5,2870,6776,2,0,0,3,8,2870,0,2004,0,98065,47.539,-121.878,2770,6658
7524950900,"20150210T000000",620000,3,2.25,2010,7495,1,0,0,4,8,1570,440,1979,0,98027,47.5613,-122.083,2050,8402
1337800284,"20140827T000000",950000,3,2,2250,2975,2,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800
8151600470,"20140804T000000",121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,98146,47.5065,-122.364,1290,8384
2768100180,"20140606T000000",595000,4,2.5,1990,2175,2,0,0,3,8,1680,310,2005,0,98107,47.6696,-122.371,1560,2087
8718500610,"20140526T000000",379950,3,1.5,1690,9144,1,0,0,4,7,1140,550,1956,0,98028,47.739,-122.253,1840,10600
1795900210,"20140518T000000",575550,4,2.5,2060,7475,1,0,0,3,8,1440,620,1985,0,98052,47.7272,-122.105,2280,8396
1282300105,"20140604T000000",317000,3,1,1010,5400,1,0,0,3,6,1010,0,1959,0,98144,47.5746,-122.293,960,5400
5437810360,"20141107T000000",224500,3,1.75,1300,7735,1,0,0,4,7,1300,0,1980,0,98022,47.1983,-122,1300,8941
223039229,"20140902T000000",787500,2,2.5,2390,6928,2,0,3,4,8,1810,580,1949,1982,98146,47.5101,-122.391,2390,12852
642150080,"20140908T000000",675900,3,2.5,2920,9096,2,0,0,3,9,2920,0,2013,0,98059,47.4855,-122.149,2930,7995
1862700290,"20140711T000000",339900,4,2.5,2340,9748,1,0,1,3,8,1610,730,1981,0,98003,47.3363,-122.331,2070,8241
3361401210,"20141231T000000",209000,2,1,1070,6120,1,0,0,3,6,1070,0,1962,0,98168,47.4989,-122.317,1130,6120
507100005,"20150310T000000",285000,4,2,2120,6865,1,0,0,3,7,1060,1060,1954,0,98133,47.7775,-122.337,1460,7780
1454100127,"20140811T000000",689950,4,2.75,2520,8433,2,0,0,3,8,2520,0,2014,0,98125,47.7214,-122.289,1890,7772
1732800780,"20150212T000000",3065000,5,3,4150,7500,2.5,0,4,5,11,3510,640,1909,0,98119,47.6303,-122.362,2250,4050
6071900070,"20140622T000000",5e+05,4,2.5,2040,8400,1,0,0,3,8,1420,620,1963,0,98006,47.5512,-122.17,2540,8925
2922703260,"20140716T000000",469000,3,1.75,1680,2400,1.5,0,0,3,7,1170,510,1929,0,98117,47.6849,-122.367,1080,4560
2325300093,"20140707T000000",378000,3,2.5,1601,2491,3,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156
3580900260,"20140505T000000",340000,5,1,1120,9022,1.5,0,0,4,7,1120,0,1962,0,98034,47.7296,-122.24,1310,7500
7855800910,"20150321T000000",871000,4,2.5,2150,8536,1,0,3,4,8,1400,750,1967,0,98006,47.5663,-122.163,2800,9500
1558500100,"20140916T000000",360000,4,2.25,1930,6508,2,0,0,3,8,1930,0,1996,0,98019,47.7458,-121.977,2170,6548
7936000403,"20140609T000000",568000,3,1.75,2050,3520,1,0,0,4,7,1070,980,1977,0,98136,47.5536,-122.399,2050,16083
3448900420,"20140922T000000",620000,4,2.5,2500,8282,2,0,0,3,9,2500,0,2013,0,98056,47.5127,-122.169,2500,8046
3298700840,"20140821T000000",263500,2,1,750,4515,1,0,0,3,6,750,0,1942,0,98106,47.5198,-122.351,1020,5000
7997200130,"20150128T000000",649950,3,2.5,2420,7500,1,0,2,4,8,1210,1210,1944,0,98117,47.6949,-122.389,2340,7500
2624049050,"20150213T000000",338000,2,1,1470,5566,1,0,0,4,7,770,700,1919,0,98118,47.5348,-122.269,1410,5808
290000075,"20150225T000000",550000,3,1,1260,6000,1,0,3,3,7,1260,0,1951,0,98146,47.5058,-122.384,2020,6600
1644500450,"20140507T000000",640000,3,3,2270,5175,2,0,0,3,9,2130,140,2002,0,98056,47.516,-122.203,2850,5661
2085700050,"20140826T000000",420000,4,2.5,2480,8626,2,0,0,3,10,2480,0,2001,0,98001,47.3185,-122.262,2990,9033
9268851680,"20140516T000000",611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027,47.5402,-122.027,2170,1984
8658300315,"20150312T000000",425000,5,1.75,1400,5071,1,0,0,3,5,1400,0,1916,0,98014,47.6499,-121.908,1200,7500
1005000220,"20150310T000000",410000,2,1,2020,7540,1,0,0,3,7,1010,1010,1921,0,98118,47.5359,-122.28,1270,4652
8001210170,"20140822T000000",275000,4,2.75,2060,7350,1,0,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
1498301672,"20150330T000000",467000,5,2,2080,4000,1,0,0,4,6,1040,1040,1909,0,98144,47.5858,-122.308,1940,6000
7214810050,"20150416T000000",537000,4,2.25,2640,8800,1,0,0,3,8,1620,1020,1980,0,98072,47.7552,-122.148,2500,11700
8564860110,"20150113T000000",594491,4,2.5,2990,6037,2,0,0,3,9,2990,0,2013,0,98045,47.4766,-121.735,2990,5992
2202500150,"20140819T000000",375000,3,1,1230,9877,1,0,0,3,7,1230,0,1954,0,98006,47.5745,-122.136,1240,9965
3500100209,"20140804T000000",285650,3,1,1040,8199,1,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200
1453602310,"20141216T000000",303000,2,1.5,1400,1650,3,0,0,3,7,1400,0,1999,0,98125,47.7222,-122.29,1430,1650
7430500301,"20141016T000000",7e+05,3,1.5,2240,7227,2,0,1,3,9,1440,800,1977,0,98008,47.6208,-122.093,3150,16150
7922720250,"20150506T000000",601002,4,2.5,2050,8094,1,0,0,3,8,1050,1000,1976,0,98052,47.6614,-122.138,1990,9020
4215270070,"20140606T000000",969990,4,2.5,4150,8436,2,0,0,3,10,4150,0,2014,0,98075,47.5802,-122.039,4070,8438
2592400470,"20141205T000000",438000,5,2.5,1990,6840,2,0,0,4,7,1990,0,1974,0,98034,47.7162,-122.166,1990,7150
8946700100,"20141208T000000",408500,4,2.5,2720,7043,2,0,0,3,9,2720,0,2003,0,98092,47.3315,-122.169,2640,6958
6150200005,"20141023T000000",410500,3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,98133,47.727,-122.339,1210,6800
2207100650,"20150410T000000",499990,3,1.75,1630,8400,1,0,0,4,7,1060,570,1955,0,98007,47.5983,-122.149,1630,7245
2976800796,"20140925T000000",236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619
1402950100,"20141121T000000",305000,4,2.5,2430,5959,2,0,0,3,8,2430,0,2002,0,98092,47.3348,-122.19,2100,5414
52000067,"20141103T000000",495000,3,3.5,1650,1577,2,0,0,3,7,1100,550,2012,0,98109,47.6302,-122.344,1580,1280
9358000780,"20150512T000000",275000,2,1,830,5610,1,0,0,3,6,830,0,1922,0,98126,47.5674,-122.367,1310,2793
7202330030,"20140822T000000",5e+05,3,2.5,1650,5683,2,0,0,3,7,1650,0,2003,0,98053,47.683,-122.035,1650,4193
8910500150,"20150120T000000",539000,3,1.5,1460,5040,1,0,0,3,7,1100,360,1971,0,98133,47.7112,-122.357,2330,7560
3395380200,"20141017T000000",190000,2,2.5,1370,3438,2,0,0,3,7,1370,0,1987,0,98188,47.4606,-122.283,1370,2308
1175001135,"20140929T000000",424000,3,1.75,1140,3395,1,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500
7852110690,"20140522T000000",622500,4,2.5,2980,8107,2,0,0,3,9,2980,0,2000,0,98065,47.5389,-121.876,2750,7760
923000280,"20140722T000000",699000,3,2.5,2580,8154,1,0,0,3,10,2090,490,1956,1997,98177,47.7259,-122.361,1660,8155
2770601530,"20140826T000000",5e+05,2,2.25,1570,1269,2,0,0,3,9,1280,290,2015,0,98199,47.6514,-122.385,1570,6000
259600260,"20150122T000000",345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800
8682281080,"20140617T000000",738500,3,2.5,2300,6009,1,0,0,3,8,2300,0,2005,0,98053,47.7067,-122.013,1640,5931
3845100550,"20141120T000000",418395,4,2.5,2906,5893,2,0,0,3,9,2906,0,2014,0,98092,47.2599,-122.192,2680,4950
7889601300,"20150421T000000",268000,3,1,1420,6000,1,0,0,3,6,1420,0,1941,0,98146,47.4913,-122.336,1480,6000
3622069050,"20141121T000000",212644,3,1,1570,9650,1.5,0,0,5,5,1570,0,1922,0,98010,47.3531,-121.982,1330,9650
2025700080,"20140710T000000",265000,3,2.5,1530,6000,2,0,0,4,7,1530,0,1991,0,98038,47.3487,-122.036,1360,6000
3693901105,"20141020T000000",630000,4,2,1610,5000,2,0,0,5,7,1610,0,1946,0,98117,47.6775,-122.398,1300,4950
2768100545,"20140908T000000",499000,3,1.5,1260,3135,1,0,0,4,7,780,480,1944,0,98107,47.6693,-122.371,1540,3025
4037200295,"20140819T000000",525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
886000015,"20141210T000000",275000,2,2,1290,9041,1,0,0,3,7,950,340,1956,0,98108,47.5346,-122.291,1290,5000
7972604345,"20140519T000000",137000,3,1,950,7620,1,0,0,3,6,950,0,1954,0,98106,47.5178,-122.346,1260,7620
4178500100,"20140723T000000",282500,3,2.25,1670,7150,2,0,0,4,7,1670,0,1990,0,98042,47.3603,-122.088,1570,7040
1773100755,"20140821T000000",520000,11,3,3000,4960,2,0,0,3,7,2400,600,1918,1999,98106,47.556,-122.363,1420,4960
3073500111,"20150318T000000",415250,3,1.5,1400,7550,1,0,0,4,7,1400,0,1953,0,98133,47.7566,-122.337,1730,7562
3039000010,"20140909T000000",420000,3,1.75,1140,8558,1,0,0,4,7,1140,0,1982,0,98033,47.7027,-122.198,1490,10530
1545801500,"20140625T000000",246500,3,2.5,1620,7686,2,0,0,3,7,1620,0,1989,0,98038,47.3613,-122.053,1370,7686
2817100900,"20140519T000000",256500,2,1,1120,9912,1,0,0,4,6,1120,0,1980,0,98070,47.3735,-122.43,1540,9750
8113101670,"20141203T000000",378000,4,1.5,2140,7920,1,0,0,3,7,1190,950,1959,0,98118,47.5491,-122.272,2140,7238
9268200585,"20140903T000000",555950,2,1,1220,5040,1,0,0,3,7,1220,0,1961,0,98117,47.6957,-122.364,1420,5040
9477100490,"20150424T000000",441500,3,1.75,1510,7700,1,0,0,3,7,1510,0,1968,0,98034,47.7283,-122.194,1440,7416
8691390460,"20140616T000000",699850,4,3.5,2690,6164,2,0,0,3,9,2690,0,2002,0,98075,47.599,-121.973,2910,5000
9829200250,"20150105T000000",1697000,3,2,2600,6600,2,0,4,3,10,1930,670,1970,2014,98122,47.6055,-122.285,2670,6270
3390600025,"20140529T000000",450000,4,2,2240,7725,1,0,0,5,7,1120,1120,1956,0,98106,47.5331,-122.365,1340,6300
2193320450,"20150213T000000",655000,4,3,2570,8022,1,0,0,4,8,1370,1200,1984,0,98052,47.6956,-122.099,2090,8022
5408100035,"20150420T000000",568000,3,1,1340,7260,1.5,0,0,3,7,1340,0,1953,0,98125,47.7016,-122.295,1830,6822
3876313170,"20141209T000000",436000,3,2.25,1770,8000,1,0,0,4,7,1350,420,1976,0,98072,47.7358,-122.17,1850,7875
5560001130,"20150225T000000",2e+05,3,1,1040,8925,1,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925
7893800250,"20150430T000000",348000,3,2.5,2370,7500,1,0,3,3,8,1620,750,1979,0,98198,47.4091,-122.331,1960,8062
4307301160,"20140722T000000",349000,4,2.5,2280,4096,2,0,0,3,7,2280,0,2003,0,98056,47.4834,-122.182,2280,3600
2423020260,"20140814T000000",461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420
2473251090,"20140619T000000",269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,1390,8750
255450040,"20140918T000000",389517,4,2.5,2640,4725,2,0,0,3,8,2640,0,2014,0,98038,47.371,-122.017,2370,4725
2011400710,"20140521T000000",405000,3,1.75,2470,9620,1,0,1,4,7,1570,900,1962,0,98198,47.3996,-122.32,2600,9620
1321400650,"20140603T000000",250000,3,2.25,1765,7652,2,0,0,3,7,1765,0,1996,0,98003,47.3072,-122.328,1765,7719
1687000240,"20141210T000000",276000,3,2.5,2495,4400,2,0,0,3,8,2495,0,2007,0,98001,47.2877,-122.283,2434,4400
2212210660,"20150227T000000",204000,3,1.5,1460,7140,1,0,0,4,7,980,480,1980,0,98031,47.3954,-122.191,1400,8572
9822700190,"20140808T000000",1280000,9,4.5,3650,5000,2,0,0,3,8,2530,1120,1915,2010,98105,47.6604,-122.289,2510,5000
5556300109,"20141121T000000",1075000,5,3.5,3230,7560,2,0,0,3,10,3230,0,2007,0,98052,47.6467,-122.118,3230,8580
9320350020,"20140630T000000",490000,4,3,2330,3497,2,0,0,3,9,1920,410,2003,0,98108,47.554,-122.308,2330,5242
1422700080,"20140610T000000",253000,3,1.75,2040,7281,1,0,0,3,7,1020,1020,1962,0,98188,47.4681,-122.282,1740,7527
3131201310,"20140930T000000",525000,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,0,98105,47.6605,-122.324,1420,3825
6404600006,"20140820T000000",173250,3,2,1210,9097,1,0,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125
1568100300,"20140917T000000",350000,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7351,-122.295,1550,8460
9510900610,"20141030T000000",294000,5,2.75,2300,7600,1,0,0,4,7,1400,900,1969,0,98023,47.3084,-122.372,1750,8500
5456000025,"20141201T000000",1438890,5,3.5,3420,8000,2,0,0,3,10,3420,0,2006,0,98040,47.5736,-122.212,1900,8000
7708200600,"20140718T000000",498000,3,2.5,2480,4136,2,0,0,3,8,2480,0,2009,0,98059,47.493,-122.147,2510,4314
2979800409,"20140505T000000",416286,3,2.5,1408,989,3,0,0,3,8,1408,0,2005,0,98115,47.6856,-122.315,1408,1342
6891100590,"20150302T000000",750000,4,2.75,2810,5497,2,0,0,3,9,2810,0,2011,0,98052,47.7081,-122.116,2990,5842
5036300431,"20150311T000000",1099880,5,2.75,3520,6353,2,0,0,4,10,3520,0,2001,0,98199,47.6506,-122.391,2520,6250
1102000270,"20140701T000000",1080000,3,2.75,3890,7216,2,0,1,3,8,3260,630,1967,2010,98118,47.5445,-122.266,2490,9920
114100314,"20150318T000000",285000,3,1.5,1480,7117,1,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775
3888100117,"20141110T000000",510000,5,1.5,1550,9750,1,0,0,4,7,1550,0,1966,0,98033,47.6811,-122.169,1970,9750
